FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
3080710,441981,11216,1581,764,24117,2183111,310401,4315,631,457,9464,105,1080
1823661,160269,1870,870,951,1604,2505481,221572,1152,411,504,1052,66,1080
2503908,288954,6496,674,0,502041,3255787,266571,4278,563,0,223020,84,1082
3739338,522597,13841,1060,0,168533,3531055,486727,7075,671,944,77027,113,1082
7432710,1518105,30857,3065,0,610238,5282172,1023499,12300,1120,1110,244579,149,1082
2261392,341035,9478,1124,574,67684,2075966,381095,5374,549,368,26234,98,1083
2801350,495694,10003,1369,0,317333,2848478,420962,5549,498,811,139860,96,1083
2897239,443569,9678,925,219,35401,2206953,372406,3605,461,255,10844,91,1083
3302521,374979,3917,773,596,2309,3962056,466917,2571,322,558,1380,85,1083
5681265,888949,29215,3221,0,1740968,4483193,919717,15456,1827,871,676238,92,1083
2266513,443385,2202,533,1688,1744,2822406,469065,1892,241,1087,1071,94,1083
3881208,448697,10523,1196,0,350942,4614023,503236,6110,674,715,169507,87,1084
1953683,283732,4580,1095,542,8506,2008346,336060,2577,445,404,3661,78,1085
2611078,459574,19640,1627,1871,4320,2580239,439737,12301,1106,863,1946,82,1085
4246610,718972,20438,2376,0,1219333,3359732,610397,9941,1049,1527,533673,114,1087
1710253,538177,11725,1092,839,17150,2292392,510855,5115,521,453,6702,83,1087
3326726,684051,12918,1337,0,465403,1975779,474001,4512,486,378,144296,117,1087
1698773,247000,1881,285,1368,2836,2855318,341726,1380,232,1211,1661,67,1088
5987522,1137038,15456,1774,1340,12852,3572310,887073,6199,713,724,3789,144,1089
1837866,229285,6500,999,0,435458,2109644,284280,4506,667,1223,197318,84,1089
1615803,636618,15486,1566,0,228876,1764223,647753,9364,876,240,129707,83,1090
1958175,191200,2550,577,490,46043,2216934,233610,1634,231,439,21971,75,1090
5625449,652142,12693,1778,1018,16500,6100662,685983,6568,932,867,6308,97,1094
6630757,1588746,19736,2010,236,275719,3951769,1383490,8856,812,1092,101331,151,1095
5454555,943028,21375,1840,0,761811,3569573,690515,7682,839,392,222762,135,1095
2879879,598419,13605,1766,0,464991,2086736,408523,5319,582,335,176067,104,1095
1597213,267957,5550,906,367,7836,1887232,281807,3197,428,281,3170,87,1095
13315365,3187545,117628,9802,0,2300286,5872701,1382092,41683,3134,601,424611,193,1096
3860203,742858,13684,2453,269,212070,3056225,506451,5682,969,603,96329,107,1097
13079083,1929805,59096,5857,0,680209,8305435,1241516,19072,1741,199,165201,145,1097
1890526,351527,2079,635,468,1868,2577224,451897,1553,296,498,681,83,1098
13391941,3344754,51964,5094,0,516184,5829180,1511700,13733,1321,1133,155060,169,1098
6739605,1121466,24487,2785,35,659934,5211562,917697,11178,1187,728,259166,112,1098
2688902,555914,13025,1617,0,1056997,1803266,414137,6533,740,1393,462905,117,1099
3304273,308795,12431,1656,1484,38888,4154934,301709,7939,864,754,17738,84,1099
2010453,235490,5349,475,199,44961,2412807,285751,3966,369,472,19257,79,1099
2496897,334250,15997,1103,0,374120,3476965,439895,14339,1025,1138,181308,83,1100
1776205,648974,2990,394,146,19205,1985084,704309,1380,190,237,7183,69,1101
10345657,3570647,53187,6265,3607,228593,5021475,1110831,13072,1221,1566,72662,223,1101
4338329,811464,9214,1024,0,153628,4157927,775114,5090,636,174,64839,92,1101
13478970,3083283,60134,5959,0,2279047,6835741,2315554,18866,2129,771,516513,164,1101
2093543,651216,8688,879,0,23280,2091082,639993,4179,466,218,10209,70,1101
7004871,2000249,83944,7074,0,304953,5704912,1398282,43163,3138,995,112417,123,1101
11761029,2898912,91962,8395,0,2159499,6620313,1665977,28224,2563,817,571944,181,1102
7061685,1508885,24855,2383,274,343174,6452949,1066911,11074,1305,862,167746,123,1102
12291857,3650142,67291,7720,0,2020334,4848572,1795224,13539,1743,266,496937,167,1102
2566329,331907,8665,1260,0,207388,3046173,386083,5390,582,764,94145,71,1102
2983629,1036682,4972,1061,1749,1397,2600927,952284,2431,704,944,1084,99,1103
2209290,229434,2822,623,915,2861,3011774,284472,2442,506,589,1440,74,1103
1952776,247559,5650,979,561,13524,2476958,279462,3767,503,476,6949,74,1104
2355487,346230,4802,541,952,2280,2703345,439790,3222,279,381,1198,73,1106
3565564,900612,17300,2220,0,656706,2774360,869326,8534,1071,1168,277941,105,1106
7542712,2207825,37029,4234,0,1712992,3868806,1096743,8989,1041,331,379912,154,1109
6307872,1151201,28946,3635,0,2288488,5847540,722253,9292,1266,787,740522,141,1109
2224934,377081,3513,715,426,9227,2670733,497476,2425,382,431,4035,72,1111
3244477,328367,7848,1353,1195,28012,2725821,283797,3889,576,702,13355,91,1111
8339103,1857810,30528,3380,1270,286068,4229170,1241167,8616,1036,762,120978,135,1112
2163101,647497,4133,525,433,13298,2177845,808196,2062,287,661,9130,74,1112
3228020,780800,11088,998,94,264520,2667724,610410,4051,495,558,131484,112,1112
1952698,332152,2856,513,892,1355,2476332,341799,1837,312,642,916,94,1112
2062084,430114,15068,1607,0,1331098,1355869,294955,5704,651,850,385120,112,1113
9518689,1790645,30671,2598,0,445158,4436865,798713,6766,651,768,124553,179,1113
4391469,877417,23742,2215,0,601960,2196049,621031,8185,1049,1131,252685,133,1113
15315566,3774144,64328,6159,1012,201773,7111903,1855660,16575,1546,1151,51742,198,1113
8155725,1937664,67906,6442,786,310475,5595553,1351188,27736,1991,927,75991,153,1113
8545830,1883480,28776,2984,236,128615,8572580,1938626,15297,1712,580,47289,89,1113
4872485,399362,5570,993,2025,40466,3533853,306861,3201,551,856,18642,114,1113
2237826,306947,7212,956,1393,34432,2578784,336362,5814,708,1030,17726,76,1114
2126487,363300,6586,600,216,14776,2421387,433899,2931,337,428,6057,91,1114
2754637,523827,4805,720,398,10715,2698358,456458,2720,317,381,5130,100,1116
10568876,1568423,39135,4327,0,2547168,3653728,554422,9613,1202,1982,616051,217,1117
4106192,561230,9397,1323,0,293741,1967525,244499,2542,290,997,131963,148,1117
2079474,185154,2629,471,357,2190,3053514,270543,1610,203,395,1260,82,1118
1905620,199640,2034,607,676,5145,1933584,236717,1661,403,768,2272,81,1119
12463919,2791523,59835,6059,0,829317,5337321,1422239,12681,1438,790,293867,175,1121
7201991,892722,28868,3265,0,556458,4119671,564966,9417,1068,451,159548,120,1121
13457466,3005840,55494,5769,0,1654727,9027640,2199043,18624,1954,1788,529320,168,1121
2456277,649181,8445,776,1259,14363,2410846,780260,5403,597,836,6545,91,1121
1632855,191287,2644,349,83,3156,2083872,225576,1967,238,222,1788,79,1123
6654349,1424718,23129,2010,0,184889,3078371,726425,6473,655,401,58378,157,1123
7724991,1466776,31700,2569,0,348602,4881948,772283,8149,635,612,118154,159,1123
2662166,352251,4503,1161,1883,11226,3342498,392881,3225,626,1504,5463,84,1124
1873149,213129,7865,925,1837,12102,2631342,257747,5047,588,1240,6636,75,1124
14236602,3187449,69497,6098,3142,226866,6103396,1626466,18011,1606,1545,68565,146,1125
1954133,217401,2607,351,1287,3600,2622686,266156,1523,331,771,1814,86,1126
1904155,227646,5498,1048,0,495281,2456452,270957,3532,624,1024,236835,78,1128
3226372,428965,16259,1363,0,1004466,2238852,288581,8035,876,117,444633,112,1129
4056022,618097,8461,2046,5149,6758,2768718,481557,3899,875,2244,2450,115,1130
2131156,258426,3689,362,479,10088,3012773,310609,2659,209,604,5929,76,1131
1974928,192844,2387,71,0,115423,2789761,269472,1760,176,148,59323,80,1132
2459507,273651,3003,136,1087,1413,2745460,327489,1884,323,822,1135,66,1133
3305524,547442,9753,977,1908,19606,2167708,366994,4918,499,1124,5986,109,1133
1548258,399087,6801,1150,413,3814,1603659,405206,4513,587,569,1381,89,1134
1888444,207819,6329,935,1240,79439,2352775,252510,5088,605,1037,34802,83,1134
2615672,291767,8847,723,0,134107,2240575,398737,5184,456,515,66301,98,1134
11954726,2437173,56497,5859,0,950996,6835992,1441609,20011,1829,740,377646,171,1137
1586366,271784,3344,445,389,6926,2091259,383516,3031,279,460,3710,73,1139
4210901,1011828,20311,3632,10,827443,4721328,844753,9329,1425,1967,285988,124,1139
1713068,246904,5056,1092,871,25612,2235270,327204,3676,559,845,12819,69,1139
1747818,244160,2308,0,114,1566,2430204,299198,1592,51,162,599,79,1141
8062283,1929197,31831,3866,0,596392,5080608,1327048,11263,1173,1068,154060,146,1141
3972703,1104324,11590,2084,974,61199,2695641,589343,3207,554,486,18308,149,1141
3893928,1192625,10599,1726,1350,15825,3637694,1366535,5774,956,599,7860,85,1142
12519096,2987237,97584,8358,539,250611,6667056,1775803,33883,2581,1151,75427,191,1142
6756706,931334,23278,3368,1228,200503,4243652,483729,6677,1102,1058,50074,135,1142
5277529,816002,11525,842,1124,8101,3460885,669716,4029,524,920,2978,117,1142
3486127,580189,11300,1656,248,183056,3558426,642323,6269,716,365,72217,95,1142
1577691,392212,2235,474,667,716,1784800,528464,1549,344,438,387,73,1143
12428343,2919408,65383,6935,0,483141,7182200,2036215,25792,2888,1364,137589,141,1144
1781306,177672,4634,348,220,50125,2266239,227944,3895,331,234,26958,69,1145
1571167,331698,2565,285,1308,2794,2442406,414397,1963,150,573,1679,69,1146
5760976,1921183,27726,3732,1997,185176,2797578,1290183,9416,1208,1327,40516,139,1146
2022809,457298,3370,631,815,12040,2587037,645091,2405,270,915,5395,69,1148
4860609,794969,8975,1479,0,468523,2597038,357349,2805,426,672,190958,149,1148
6383962,1405696,27877,2583,0,752846,3724548,790139,8535,973,622,192330,139,1149
2007067,302535,2623,107,817,6296,2124651,338071,1665,256,512,3390,81,1149
2020847,273019,1995,703,266,3829,2517645,370933,1743,377,349,2544,81,1151
14594660,2537138,70581,7196,0,3773748,6122659,1104379,16482,1724,545,744450,206,1151
2139996,370267,9104,1328,332,16507,2111682,306748,4739,623,632,6030,81,1151
2612521,460744,9065,1177,0,608553,2907937,557257,5565,880,685,282947,82,1151
6410401,1028699,29783,2873,0,1329497,3774362,741906,10346,1260,138,436989,137,1151
4968495,1087183,21350,2229,555,165948,3482626,827233,7440,788,1754,69831,117,1151
4600937,770370,16872,1338,0,906901,2970482,386978,5448,637,385,354604,166,1151
1989838,239079,2033,660,754,949,2550968,315847,1150,307,581,479,70,1153
4662731,838033,19019,1697,0,773206,2432051,397879,7473,678,752,247067,144,1154
1937158,209691,5080,352,0,213431,2038354,254747,3695,209,1220,99952,74,1155
3478804,638290,18382,1962,0,1472106,2592250,451936,7294,905,438,393895,127,1155
1866619,296482,5077,559,1028,1453,2451290,416648,3759,421,893,985,69,1156
4060690,425608,16397,1540,0,225721,2902203,323458,7423,594,445,74883,114,1157
7827879,1538094,105042,7939,983,603469,7833402,1779887,60173,4728,2404,286368,80,1157
11355517,1923393,29563,3504,0,602633,5309013,714918,8375,980,1097,159266,213,1157
2945030,512773,13458,1420,0,384375,3229522,491166,6805,645,585,148932,94,1157
5603951,857563,23046,2039,0,121911,3741868,592081,6896,798,575,34706,145,1159
1665910,312744,7761,1015,1425,1017,1670375,278332,4473,428,632,729,85,1160
2878471,311773,8096,790,0,78099,2503839,281143,3443,401,218,28208,78,1161
4778259,917994,18132,2032,646,271294,3001559,559563,6093,638,937,112209,138,1162
6536581,1149997,30773,3314,737,195112,4210751,670033,9934,918,1061,55906,117,1163
11540370,2417160,45845,4517,185,578140,5987918,1456935,16578,1657,1308,211913,182,1164
4139397,632393,17443,1465,0,688209,3873657,560168,8903,686,902,270887,101,1164
13517672,3085100,58531,5965,0,1987927,6799367,1764776,19570,1886,2239,500066,161,1164
1878632,288422,6670,435,801,3648,2608632,362759,4633,235,385,1956,67,1165
1646592,273877,3314,462,770,3729,2186270,350055,2196,339,540,1837,81,1167
2046155,206843,2665,55,1115,1455,2453389,242919,2027,155,735,798,84,1167
4923457,494160,9943,874,899,6870,2719361,260125,3132,397,688,2295,139,1167
5726099,1484817,13865,1694,238,43452,3669083,688518,3649,543,399,13213,155,1169
1946552,199372,2293,268,429,787,2910956,285654,2087,302,342,489,66,1170
1769590,270669,5555,771,714,72438,2461447,316803,3377,452,302,34168,66,1171
8385333,1413605,24000,2632,0,949886,4487543,976248,7329,793,95,326589,140,1172
1829413,409118,1395,417,1049,297,2438126,585695,906,234,320,383,73,1172
1971320,254674,7490,613,0,161306,2434029,337400,5621,408,935,74662,79,1172
11865053,1978019,54298,5971,254,576468,6285294,1010058,15135,1494,837,143968,175,1172
2154279,307003,12646,1025,734,5622,2340039,344026,7122,506,670,3020,85,1174
2150111,240727,7564,748,605,3229,2369683,294914,4437,612,533,1463,76,1176
7551408,1734293,60023,5203,0,933712,5831461,1236192,27041,2265,274,310835,131,1176
3682666,426393,12868,1296,0,862822,4042108,459506,8028,908,384,454615,82,1176
3239748,530642,9672,1074,0,184325,1806296,351613,4216,459,394,78570,121,1179
1793077,171407,3705,834,615,2314,2291177,219149,3084,433,604,1486,71,1179
7292055,1788429,40712,4356,0,1788321,6227270,1222913,13149,1462,533,523748,130,1180
10685339,1737819,41660,4080,0,573391,4419198,920801,13404,1122,1124,161186,158,1182
2309776,543970,11672,1373,0,215581,1994469,542348,5742,661,721,95014,91,1182
3597574,491918,12760,1311,0,518580,2714257,411689,6105,795,1148,222327,95,1182
1707935,171035,5023,458,1487,2220,2228974,198613,3860,252,780,1269,70,1183
1580221,279360,3740,397,601,5631,1999451,357520,2375,280,468,3087,73,1183
1946768,194240,4982,554,0,91367,2544771,252756,4079,522,194,48499,79,1184
3975719,630115,9536,631,1541,6423,3374648,488249,4696,400,840,2877,105,1184
5268743,771149,15138,1942,1246,27135,3534375,546905,7083,926,738,11096,115,1185
4230667,570725,11695,1389,654,23329,2559244,395839,3814,467,552,7881,117,1186
2033128,331171,6581,1138,0,495656,2670488,433549,4994,793,99,244678,80,1186
1794959,450392,8407,892,120,25444,1948981,441481,4953,610,303,12330,92,1186
1899229,261871,3262,195,468,14976,1517869,208448,1610,254,210,6642,87,1187
3015729,710228,4449,584,864,1825,3713219,814705,2633,371,514,944,75,1187
4376584,980745,22651,2033,1481,22315,2668603,490885,6326,682,886,6960,153,1187
1595627,239438,2311,571,658,270,2109613,326287,2123,434,1007,465,73,1188
1626862,239863,4745,670,651,35352,1645862,264740,3375,405,1028,18037,80,1188
9862547,1462112,23428,2142,1825,147630,5317242,903850,8050,774,776,47012,167,1189
1860076,404944,5824,877,0,588942,1352210,341216,2928,361,203,283262,101,1189
1443431,345843,4118,519,530,7575,2039898,458205,3041,318,520,3544,68,1190
4835118,947296,19882,2006,0,223613,3591742,659852,7219,777,715,79666,125,1191
7135269,1900064,31739,3207,777,403017,3654733,1135691,11617,1128,780,168594,146,1191
2036571,369877,7226,970,0,282217,1660062,356836,3415,473,391,115193,85,1191
14435276,3196159,107765,9207,3617,185362,5953484,1369419,44166,3145,1537,51803,201,1191
2166112,398139,7068,842,1261,43729,2468647,526094,4896,582,972,23115,83,1191
2102979,359018,7211,940,0,748578,2407921,365599,4395,562,423,335489,97,1193
3956660,604687,19147,1761,0,409274,3212998,520716,9140,962,1210,181792,109,1193
4187628,769338,24349,2618,0,483402,2738068,477917,8392,945,361,134270,122,1194
3133983,462553,11131,1153,624,31483,3106239,501592,6647,582,783,14944,75,1195
5621864,929109,28352,2337,0,255798,4123378,702808,15495,1202,945,124523,94,1195
6241783,653905,16003,1603,624,278897,4333512,467753,6245,789,869,135239,109,1195
1781382,501687,3218,355,540,605,2436603,733240,2739,285,285,466,62,1195
1712638,319782,3580,481,501,2617,2082693,367541,2247,246,616,1213,77,1196
1681005,234071,4622,427,72,5486,2212281,295461,2986,462,478,2279,79,1197
3743322,561956,6054,638,1442,2196,3795482,616498,3508,327,830,952,82,1197
1478444,307284,1585,867,302,276,468674,92210,446,258,577,344,243,1198
1877826,205276,4721,706,1192,42071,2025611,268446,3684,433,787,23452,80,1199
12903787,3802938,59142,6583,4007,243871,6817515,2193568,15277,1809,1292,63927,173,1199
5475545,800465,23078,3176,0,1871094,4725810,510049,7043,1266,2564,515817,119,1199
6799363,1049168,11636,1111,1215,7689,5698050,827077,4931,601,544,2782,123,1202
1906415,340851,3666,426,116,2820,1755352,367090,1868,489,740,1641,98,1202
1850428,280374,2207,362,804,1258,2192259,318861,775,246,397,592,102,1202
9638531,2302828,73424,6204,0,974497,5262794,1701048,35892,2658,1461,303394,156,1206
1557725,328059,5387,532,510,103918,1981944,382425,3574,421,698,51620,81,1206
6417709,806997,18358,1926,1408,142446,4890215,627072,7435,954,968,47611,122,1207
6711849,973017,16197,2270,790,40711,4278381,575315,7004,848,525,14884,144,1207
2739431,372368,8765,983,389,123609,2922132,416282,5511,533,1346,69012,91,1207
3034720,557091,11307,1882,1505,121795,2794100,622475,6867,992,1298,53142,95,1209
2266936,416269,2754,297,398,479,2802102,536991,2441,302,339,489,75,1209
1864675,449240,9527,1085,808,1291,2019704,564105,7292,625,406,642,64,1210
1899945,433268,5854,1064,1162,2187,1626850,391539,3037,403,591,876,100,1211
4943458,908363,20468,2041,0,249993,3786859,553844,7295,842,822,88868,157,1212
1978316,355723,4569,1132,802,17021,2020589,395648,2786,454,514,7729,85,1213
4252426,681129,16140,1768,235,53714,3552544,672795,7818,772,822,19251,98,1214
2154346,224260,12646,1098,936,19227,2779180,280007,10683,880,837,9287,71,1216
2242727,267628,6326,913,1021,21930,2821238,320770,3836,648,615,10311,73,1220
7624882,1538155,28768,2541,690,580827,4584157,1182184,9900,1109,1263,199241,139,1220
5955319,1455727,27212,3126,0,242346,4543362,1052497,10297,1251,921,110512,124,1221
4749195,951067,23366,2309,0,382999,3022794,699467,7234,787,411,168012,112,1222
15415058,2994539,120383,9805,0,2330226,5450018,1063736,46400,3129,602,683727,211,1222
13969407,2854730,66136,5847,0,1909934,6261331,1178679,13621,1535,1480,402934,167,1222
7386104,1603971,44136,2817,0,818556,2615484,745104,14763,929,736,182099,182,1222
1825313,275714,6300,616,0,99028,2095075,303109,4343,405,406,44187,78,1222
13069651,2239544,74312,7375,0,2059044,6545895,1222083,27378,2427,468,604551,137,1222
14021027,2849280,59554,6709,0,2768273,5388008,1033196,13108,1308,0,584838,238,1222
1887879,213712,1726,243,380,643,2420128,284498,1730,238,457,615,77,1222
6924580,1107043,29711,2712,0,1020356,6141739,850197,13351,1249,513,334458,143,1224
7729394,1118254,26003,3400,0,908579,5261596,785863,9746,1202,387,274825,118,1224
2049456,272303,4565,736,1272,90460,2189044,331635,3362,336,667,44415,72,1224
4665464,1038188,16394,1275,0,156989,4141884,905243,7868,802,801,68416,103,1224
1780595,239579,2958,49,689,1925,2087096,235346,1694,170,253,874,89,1227
1864322,201523,3956,380,995,21838,1961090,199971,2683,363,436,11890,89,1228
1854804,242780,4405,462,383,8813,2529888,343010,3511,424,363,4804,67,1228
2101040,418950,7630,1202,1087,1560,1921262,471494,4379,620,480,923,90,1229
3406310,390224,8856,1684,0,437182,2466496,300042,4170,615,869,206645,99,1230
2500813,289656,12143,1418,0,1033881,2972306,321923,7407,875,1176,449915,81,1230
3638468,602929,18403,1575,0,310620,2672375,470028,7613,615,930,103313,102,1231
3990730,1258308,16065,2248,1531,44979,3109084,941732,9018,933,568,15584,149,1232
1868574,260915,2054,217,899,4098,1729181,298044,1744,161,486,1535,80,1233
5174417,1099181,9770,1650,267,7444,3021457,705603,3000,501,387,1969,142,1233
4016646,622547,11656,1645,718,12738,3698401,545928,4948,530,654,4935,114,1233
2502022,363813,6763,758,768,2408,2507703,381826,4333,548,294,1132,83,1233
2007524,270493,6689,779,280,104900,2177744,320439,3938,455,432,48808,83,1233
1819993,545378,7887,1404,1367,38400,1338911,469975,3340,555,659,17710,107,1235
2405372,239147,4677,722,1009,14593,3005125,224486,2830,336,372,7912,85,1236
5553395,2116629,23562,3768,3491,162032,4220732,2272981,11335,2326,2494,57753,107,1236
3709540,551910,8031,1119,0,159474,3183214,458411,4360,488,450,76644,105,1237
3936144,403309,6336,958,321,23791,5617272,542531,5087,535,509,13180,77,1237
1866957,450449,5722,1148,833,56959,1948364,504345,2961,556,621,25104,86,1237
1720636,635135,8242,1199,961,22669,1823835,687508,3505,539,756,8541,102,1237
2466142,350371,9068,1160,1940,9925,1961655,307811,4739,511,923,4086,101,1238
2987594,609221,2802,850,1093,9221,3894642,819927,2679,601,927,6005,75,1240
2536844,158953,45576,3052,0,796782,3634396,194858,37425,2502,0,363922,76,1241
11442741,1899051,53014,6192,0,2712928,6531557,901641,13588,1607,338,836093,182,1242
2065987,253367,4677,641,1237,13476,1959108,276512,3110,417,1201,5707,92,1242
6720894,1408488,25975,3081,0,407447,3591976,846383,7256,810,680,125157,159,1243
7456109,2073687,25230,3741,1872,369474,4326131,1760109,8254,1372,1718,110614,135,1244
1546395,281946,2121,693,727,4600,2065347,350699,1714,466,715,2226,65,1245
1471584,370359,2311,612,965,2314,1494356,433811,1515,484,614,1414,89,1245
5205664,745606,16114,2442,0,476128,3635433,543393,6890,882,267,138830,133,1246
4316177,892184,16640,1962,289,25820,3953839,843883,9374,1079,390,10047,97,1246
3869989,867394,19339,1762,0,980750,3212065,785814,10315,1056,2773,441226,105,1247
1838593,282218,2629,626,721,2374,2120574,203867,1279,296,535,1104,98,1248
11044291,3780540,56356,6620,0,2371731,5834845,2447249,16536,2084,822,740610,143,1249
9949870,1982494,45827,4592,1863,138261,4935044,1360879,11096,1046,1114,33561,169,1250
5890161,1259691,24435,2351,0,648787,3770587,879540,8357,739,883,165087,125,1251
11016802,2387986,38677,4228,0,1737580,5068988,1369842,12405,1264,248,669830,172,1253
7855186,1368680,30161,2637,0,1500018,5374171,882077,11019,937,896,514316,117,1253
1738866,239515,2796,645,427,2249,2622783,291684,2149,344,389,1360,63,1253
2352084,217079,1792,648,210,1439,3605265,320950,1621,402,161,911,76,1254
1702338,235588,3687,474,245,1305,2178307,251171,2603,278,298,1116,88,1254
6013608,1340928,19632,2577,0,1321619,2904828,698347,5167,668,300,408981,160,1257
1868801,235110,6739,985,1290,61027,2129762,287418,4648,634,899,31436,75,1258
1767239,500799,5810,876,876,2230,2301496,661170,4339,653,803,1453,79,1258
9502782,1586837,35134,4662,0,639046,4705979,890944,13354,1571,545,225931,147,1259
1732779,662125,4097,526,1587,889,1939021,878227,3483,445,760,519,75,1260
11989566,2279543,90690,7653,0,853829,5492464,1231013,44377,3376,1378,210742,220,1262
5006346,695438,17189,1320,83,254804,3561962,582638,7845,747,827,93900,118,1264
5330531,710591,25748,2596,339,174239,3843558,448324,12299,1190,1034,73474,124,1269
1745651,354423,8581,950,920,84958,2236834,440348,4968,552,1199,37806,72,1269
2184330,280174,3100,828,680,6239,3054460,388608,2374,368,686,3425,67,1269
1745781,155552,1651,411,679,4005,2477378,203804,1459,271,496,2714,64,1271
4026279,429239,14978,925,1223,102624,3740087,285565,5572,504,474,25096,113,1271
9761925,2433736,52817,5442,0,3569290,6865741,1815905,21262,2173,144,1225474,121,1272
2771502,318729,5382,848,736,12865,3035104,383897,3335,552,837,7085,82,1272
10079907,2413982,42016,4479,0,406540,6416164,1484601,13436,1460,663,105829,148,1273
2750496,318649,4435,468,621,2190,3421435,397444,2685,275,440,1132,86,1274
1478043,354876,563,738,1591,379,475258,108736,284,241,446,373,253,1275
1673791,223475,4329,522,0,62732,2315816,283889,3182,427,97,34318,75,1275
2497761,322347,7136,900,1455,19986,2529827,360470,4116,394,777,10872,81,1275
1636868,191814,3316,977,72,2271,2169367,233752,2398,469,180,1218,71,1275
3718988,518277,12117,1220,0,647166,3629108,510364,8348,733,804,329621,87,1276
1795171,324584,4058,876,474,5971,1970055,349764,2199,531,377,3351,73,1276
2510070,295727,3217,752,357,5204,3802182,418847,2333,319,192,2910,74,1276
6235706,953103,13833,1452,2088,145001,4167205,711930,6337,566,1312,67279,114,1276
1946507,127974,4396,609,0,57517,2419054,157368,3225,361,445,27811,66,1277
1954980,748770,5855,1079,402,1420,2348270,982663,4589,812,215,835,80,1278
4030993,783929,13548,1603,898,56535,3317683,613837,6425,781,528,19199,114,1279
9061187,1534846,37242,3812,0,849769,4258026,816419,10131,1227,584,286425,159,1279
7403360,1060519,23453,2428,0,1265013,4902611,733572,7934,991,0,410729,132,1280
3205644,464175,4882,1283,662,54097,3074672,418860,2573,452,772,24090,101,1280
2172795,191351,5632,578,617,25584,3320268,244053,4560,296,691,14902,78,1280
2243332,289811,5220,789,54,81921,2431539,367700,3500,535,547,40685,78,1280
1667452,309323,28875,2353,179,86313,1865424,338973,16561,1339,398,45769,76,1280
3629208,707817,4054,747,751,4588,4601433,868786,2573,571,633,2342,78,1282
12474498,2395186,57781,6092,0,1118723,5605604,1012790,13852,1661,1253,229724,185,1283
4027023,686156,4698,745,1070,8158,3979335,735632,3326,517,525,3273,96,1283
3008604,352932,38791,2854,0,787378,2282014,235910,18043,1287,909,258114,107,1283
2185754,429848,2321,713,773,5127,2856005,570872,1627,443,605,2788,71,1283
4983603,584521,13259,1806,1577,28197,4551331,448433,7224,798,741,11815,112,1283
14883920,4896662,59219,6361,0,2302788,7684852,2994689,21746,2281,2482,722943,156,1284
9267442,1313161,33245,4086,0,734438,5977548,724677,8505,1033,285,208962,155,1284
4103200,536788,12523,1807,586,235769,4085932,442651,8055,780,773,99762,104,1284
1893452,243682,8176,1536,0,329166,1767468,262294,5349,752,408,148295,87,1285
6118879,905022,30200,3944,0,549452,3483394,460149,8211,1109,632,150938,143,1285
3050264,578131,16203,1665,0,1233775,3196912,537519,9064,807,975,441988,97,1285
11829813,2607586,44514,4845,0,1886597,5484776,1293569,13902,1657,799,590644,170,1285
1877913,250105,5103,474,1264,37078,2084692,303946,3188,410,666,17367,78,1285
5636007,1065600,26319,2167,1569,42003,3517065,955036,11565,784,806,14565,117,1285
13051931,2568479,44565,4028,0,871870,6744617,1430302,14804,1561,980,220030,199,1285
13753975,4076234,38906,4784,345,549597,5975549,2533175,10505,1115,767,190147,200,1286
1707931,284475,2692,523,301,8925,2176043,381923,1838,374,375,4303,59,1286
1930632,183569,1672,501,383,2845,2738844,275328,1408,423,391,1908,66,1287
3555901,541050,11429,1011,0,432910,2882048,484340,4344,562,1153,215296,108,1288
3926336,786979,5834,725,329,18996,4214593,930677,3712,501,622,7610,93,1288
7994918,1253727,40776,4069,0,1886942,4380767,788796,17101,1270,1610,604015,128,1288
1804800,349515,10813,1153,0,219391,1974708,414487,6402,762,467,108475,72,1288
5869694,1300026,17963,2838,1694,9795,4327987,1087474,5991,1092,1083,2822,123,1295
5761989,823012,27372,2817,0,633569,4439280,605347,12829,1331,1513,185035,113,1296
1654114,340492,8257,828,1030,14436,1827548,332435,4614,381,550,6037,100,1298
2019878,377043,5301,674,1315,31021,2655872,493862,3637,549,678,17360,64,1300
6601538,1024990,19356,2680,1403,50571,5361810,674894,7250,894,760,14832,120,1300
7739012,2105773,22888,2693,0,945563,6078010,1421680,9508,1127,842,318294,131,1300
4959713,980748,9065,1344,1734,4649,3721827,684506,4150,484,624,1322,120,1301
3176072,642691,11564,1244,0,972063,3358623,515168,4869,585,0,383272,102,1302
7273801,1748769,36108,3809,2578,118193,3500821,1044965,10264,1033,1689,30160,149,1303
1608320,515120,9172,1214,0,868483,1286852,471304,5683,398,100,386558,106,1304
1707434,199140,1151,610,705,8980,2358473,293735,1084,305,428,5582,59,1306
3490761,504929,13008,1379,0,223634,2310155,319026,5903,679,615,91989,122,1308
14002699,2343568,52010,4472,0,693034,4737574,1242240,12210,1159,1470,151524,228,1312
1709032,200514,1035,0,183,1859,2315346,259068,989,67,384,1738,63,1312
1730395,552381,8288,787,0,235013,3006901,591836,4208,434,584,195653,61,1312
14829185,3392739,59264,4900,0,1734313,6067236,1321358,11197,1133,574,342956,296,1312
13384403,2533944,73287,6558,0,641205,8028137,1769221,32674,2758,1009,189183,141,1313
