FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
7502054,1967208,12963,3512,7122,21640,3981804,1061425,3289,964,1809,4801,168,2244
9482181,1939772,17347,3841,11703,22661,3485593,633343,3066,719,2790,4254,223,2244
1575142,312222,1382,915,4803,1230,1773045,305398,800,456,2496,1187,70,2244
1978091,290051,2132,1089,3793,2199,2183673,330067,1541,712,2699,1605,101,2244
3012729,1149320,11067,2634,5607,13206,2935980,1017496,5669,1047,2906,4760,108,2245
2044662,210253,763,726,2653,3279,2536508,261281,715,325,1450,2021,89,2245
6899852,1511743,8302,9839,47215,17978,2079459,596310,1426,2115,10412,4236,201,2248
3269199,1033615,4383,3132,16931,5223,3143221,964967,1901,1122,6930,3373,112,2248
1834594,688532,1235,2817,12581,1922,2243044,877338,704,1720,7018,1431,77,2248
2041935,238524,2520,2254,11531,3101,2602160,274732,1441,1591,8289,2266,90,2250
2563482,666869,3356,1933,5381,3041,1881807,563646,1697,740,2680,1478,126,2253
1815863,229731,2607,1470,6578,3846,2217927,287266,1705,1138,5220,2314,68,2254
2662790,1182549,7786,3127,9529,9432,2161823,803181,2871,1232,5503,4326,107,2254
3915822,921606,5308,5614,25605,11736,3818958,1137100,3091,3798,16730,5630,88,2255
2403672,652152,8049,3802,18155,13086,1601270,566198,3289,1967,11939,5026,123,2256
5445901,1156865,7696,3129,12230,19863,4741617,1113546,4086,1672,7431,9436,96,2256
9618939,2797176,14186,5139,13206,23595,4718457,1164902,3368,1042,3744,5109,200,2257
1871001,337172,1986,1283,4623,4341,2706936,392334,1312,759,4492,2455,66,2260
4622905,694951,5296,3004,11167,18985,3580613,623375,2674,1668,6515,8562,108,2260
2651054,962749,7047,2952,10780,4990,3128339,1095334,4526,1952,7269,2543,88,2261
1619444,301777,2471,2010,11186,7368,1785754,381713,1668,1581,8310,3346,76,2262
1878114,231128,1586,2395,10182,908,2747551,299223,1363,1789,9937,2244,71,2262
1699008,237710,1785,1309,5094,1809,2210045,283509,1144,826,4654,1552,77,2262
3592712,594259,3304,1652,4262,4298,3601737,671889,2253,877,3300,2497,91,2264
5403666,785800,4311,2978,13854,5645,3657975,582584,1469,1136,5235,1762,176,2265
7605068,1123032,8757,3390,11448,13202,5311936,950491,4040,1606,5287,4033,107,2266
1978186,332108,1837,1679,6916,497,2709360,388755,1193,1036,6216,733,64,2267
3981959,680996,3454,2946,11421,5536,2811128,495803,1492,950,5030,2680,110,2267
3375897,741991,3946,1923,6103,9595,2572333,539820,1851,720,2786,4211,106,2272
2117251,299176,2966,1360,4906,10263,2192709,333985,1957,838,2921,4541,94,2272
2172164,707331,4957,1505,3905,6305,2079566,521417,1778,565,1871,2290,117,2273
12871728,2712293,18684,5505,19885,41553,3808651,955608,3534,1085,4174,7351,237,2273
5336036,1013403,7028,2014,4627,16625,4883504,1009753,3553,917,3607,6410,89,2273
6606312,1067273,7543,1907,7905,20448,4898992,827808,2145,805,2951,6452,131,2273
2687501,879143,3952,1163,4864,12344,2915755,764390,2164,694,2867,6867,77,2273
6980763,2329579,12980,3607,13776,15993,4543197,1663695,5336,1505,5519,5510,121,2273
3751180,1349549,9765,3619,11164,21660,2460002,925701,2948,1270,4467,8585,116,2274
1960290,296385,2698,1456,5333,7210,2388038,206318,1048,645,2581,2668,91,2275
3782905,919888,5943,2772,8728,8366,2496781,578765,1890,945,3299,2699,126,2275
4764405,1034504,6198,6278,28876,6430,3830668,847269,2542,3071,13112,3611,123,2276
10284675,3682098,21575,6094,18931,17769,4037265,1695184,4898,1424,5288,2960,202,2277
2213231,274385,2135,1533,7680,1311,2905253,329906,1579,1073,6416,898,89,2278
6341891,1943363,11537,9619,45808,22628,4065086,1276110,4086,3454,18521,7099,132,2281
1789992,234619,1553,1833,7079,4526,2540180,330561,1136,1492,6245,3277,61,2281
2496550,1344971,12814,3304,10591,4942,2718373,949892,5145,999,3380,2330,115,2282
9714689,2198914,11874,4391,18759,13281,7943933,1453576,4431,1993,7875,3669,150,2282
4048522,546548,3675,2058,6823,5530,2807406,433417,1683,836,2325,1716,128,2284
7074693,2195593,15766,5149,16146,18384,5008464,1144487,4484,1139,3364,4461,186,2284
2054166,284770,1976,1028,3754,4180,3163255,364006,1339,588,2271,2067,76,2285
2043772,157518,1555,1394,4912,3500,2458109,190877,1201,1023,4306,2149,84,2286
3797917,688715,4889,2712,10770,20695,2618627,509690,1924,1093,3671,6708,113,2286
1713967,153897,1490,2519,11339,5186,2225217,182115,1027,1851,8950,2818,70,2286
2061771,240303,1782,3590,19803,2646,2561830,290547,1178,3453,17403,1967,87,2286
1896544,210435,885,741,4556,1681,2664224,296496,481,638,4345,1399,72,2289
2888332,876920,4542,3557,12957,3539,3206776,932928,3230,2281,8719,2323,82,2291
1755403,367126,2745,1871,8312,7316,1861257,318416,1665,1181,6013,3999,88,2291
2109482,257345,1465,918,2695,2131,2371802,306208,1042,410,1500,1308,83,2293
2562518,254719,1846,581,2319,9530,3278613,345246,1747,373,1737,5515,73,2293
1733756,217632,1206,2100,9334,1428,2506308,258543,917,1489,6690,1722,63,2293
1764363,336344,2458,893,3666,5329,2353604,363567,1708,617,3252,2517,79,2293
4800497,842147,5979,3713,13886,8323,3466134,669923,2395,1435,5307,3058,113,2295
2941301,542200,3435,2577,12569,7583,3024567,526799,1591,1255,6438,4153,91,2295
1735451,164077,1747,1217,4162,3943,2148635,206252,1151,734,3382,1854,80,2296
1708568,194471,1621,542,1956,1229,2280641,230942,861,380,1804,891,72,2302
2187281,262015,1397,980,2097,1882,2222020,282921,943,678,1243,854,79,2302
2363386,462922,2562,1584,6412,3088,2303013,521483,1209,1006,4649,1875,81,2306
1854925,191222,1903,1809,6329,1716,2183761,231544,1376,1086,4736,1046,70,2307
1810591,243135,3350,1778,4664,8431,2286141,280750,2033,1138,3649,4732,71,2307
2226204,553729,2520,1813,9090,1765,2638308,684959,1607,1456,5911,976,72,2309
4810857,1033424,6387,3291,13764,12924,3909462,927038,3044,1623,5917,4518,115,2310
1585271,228076,608,474,2498,3456,2558210,305555,367,452,1753,2645,63,2310
3603605,862438,4810,2345,11073,12534,2768334,638174,1456,936,4285,3949,128,2311
4126540,1142803,6581,2276,6803,9794,2719617,885279,2692,942,3228,4524,108,2311
1809789,328595,2214,1961,8095,3294,2381498,428004,1881,1140,5778,1778,79,2313
2429835,552308,3486,2441,11445,5315,3394030,593302,2011,1841,8078,3473,67,2313
2524448,484070,1576,1105,3117,3026,2861804,449602,893,493,1785,1790,110,2313
3936449,908217,4326,1446,4165,5754,3395568,1105430,2906,808,2960,2334,79,2313
4987531,1062448,8446,8934,42343,5968,3005352,696570,3474,3227,16603,3393,121,2318
2340714,707059,3400,1777,4559,10116,1881732,665163,1842,754,3087,4886,101,2324
3729899,864597,7599,2824,6037,12715,2883310,425519,2263,655,1865,4160,143,2324
10488526,2255385,13240,4386,13048,25118,6444357,1365315,4514,1314,4271,7606,140,2324
2916252,661555,5065,2065,5609,6345,2166344,523229,2038,956,3566,2248,99,2324
1913079,301266,4676,996,2573,3025,2467314,365694,2926,561,1701,1622,80,2325
1885106,277975,5940,1340,3629,3870,2788676,371200,4373,843,2748,1774,79,2326
4764858,793800,7764,2937,6681,5569,3406773,455690,2511,882,2176,1473,142,2328
6086592,1162685,6961,3887,14654,12360,4102757,751368,2130,1297,5580,3701,135,2330
1986290,163307,1152,913,2601,1176,2805051,212757,620,495,2243,699,80,2331
2944070,449697,3134,1540,7805,9764,3763231,486636,1995,957,4930,4668,74,2333
3115959,398609,2976,3174,18836,1345,3609778,486342,2026,2443,15917,2660,74,2335
6404551,1056933,9545,4759,20334,13407,3748031,639971,3010,1921,8282,4992,122,2337
2719061,549045,2392,2038,10538,5102,2467511,605718,1200,1311,5677,1945,117,2337
3162195,600681,5110,2441,10585,5455,2844786,476801,2747,1043,4601,2927,90,2337
2447741,746364,3178,1333,8264,3665,1760071,625133,1466,898,3828,1985,96,2337
2718897,632315,3604,3905,19881,6964,2956943,646166,1926,2625,13690,3296,83,2339
1946739,431913,1755,3265,17547,1413,2383274,548843,1027,2565,15036,1600,69,2340
2429561,474078,2105,940,2720,1614,2876029,650131,1275,691,1982,1217,80,2341
1797732,605482,1705,2147,8139,398,2182646,740082,835,1016,5771,933,78,2343
1834145,234901,785,1058,3876,1342,2316067,279071,758,704,2800,945,73,2343
2968653,708442,4563,2073,8440,5935,2925695,743265,2126,1268,4661,2809,91,2346
1816123,525151,1577,925,3614,734,2196252,638550,1089,518,2256,796,73,2347
2633934,387284,2306,1247,4689,4435,2198666,344706,1097,515,2106,1633,118,2348
5202007,984568,4422,1888,7530,10461,3400382,685285,1658,724,2830,2655,171,2351
4296950,1222354,7420,1903,6173,11356,3485178,1006110,3317,937,3196,3900,97,2351
6085967,1046120,11696,2911,8386,17021,5273341,925097,6305,1651,4795,7461,108,2351
5851402,896031,7361,8824,44063,19286,5147637,720281,2885,4134,18989,9385,99,2352
1735845,221670,1335,1701,10147,1054,2285419,273378,756,1384,7661,881,65,2352
1611415,385595,4713,2052,7524,3889,1893365,446562,3705,1265,5063,2695,64,2357
2883771,415237,3486,2406,7874,4588,2261225,296609,1460,1057,3542,1738,104,2362
1698441,255941,2112,767,2418,3173,1778295,244042,974,432,1418,1351,81,2364
2069608,431517,2730,541,2963,3826,1898901,457605,1644,572,1662,1851,96,2365
3166629,385790,1973,1926,9234,3346,2492739,298473,1274,882,4438,1961,97,2367
1743350,298084,2423,1295,6611,8459,2270852,344325,1815,967,4688,4606,67,2367
2145603,277556,2933,911,2716,3518,2762305,268866,1352,562,1977,1716,95,2367
3773017,833209,4535,3040,12240,3515,2920571,742982,2438,1261,5158,2259,122,2370
8010742,2845644,15542,17746,80769,12394,4122866,1401728,4154,5836,28553,4201,169,2371
5975067,1202210,6308,2521,5925,12036,4042366,707587,3122,918,2299,4677,139,2373
9246697,2082047,14464,5377,21416,27277,5214092,1121542,3859,1347,5247,6196,169,2378
2901389,769574,3932,1225,3489,3042,3137138,675886,1814,639,1617,1465,103,2379
2013750,307458,4703,2396,6437,12130,1850550,320116,2585,1327,3774,5373,101,2380
3415152,909703,4284,2464,6988,11001,2081945,508068,1004,678,2157,3574,149,2380
2764224,728351,3633,1692,4005,10286,2726895,816333,2256,780,2598,5106,91,2380
11891255,3234841,23166,6937,16853,24583,3660720,1342983,5712,1373,3948,4502,246,2381
9904204,2801980,12095,3658,13032,21266,4986019,2144011,4371,1095,4456,6167,159,2381
1537867,308996,1105,1469,5475,1659,2467469,447351,1496,1075,4834,1144,76,2381
2075884,293162,754,1585,7889,562,2537995,394026,687,1194,5809,508,66,2382
2516304,477445,3613,2496,11789,3664,1678829,388603,1140,968,4774,1678,108,2385
8852880,2570465,20018,5566,7327,13957,5600967,1585074,6703,1873,2866,4283,144,2385
4995191,1550330,5248,2139,5878,6417,3338504,1547784,1708,731,2648,1884,124,2388
1833138,310899,2841,2030,8452,4621,2351489,369106,1461,1367,6975,2980,87,2389
1872128,213120,1480,1288,7801,2953,2358413,249239,1015,1073,5855,1763,72,2393
4343420,1084393,7037,1758,6179,18023,2934212,799749,2253,797,3367,5168,118,2393
2186646,219309,2021,1881,5463,2645,3236239,287094,1050,1066,4426,1739,89,2397
4517765,1347403,6670,2609,9765,14736,4139011,1104678,3085,968,4559,4861,118,2402
2068547,267524,1821,3304,15688,3147,2562840,337223,985,2493,13323,2382,74,2403
1804808,502727,1717,1199,5793,287,1879022,598021,1086,741,4889,780,100,2404
1805161,243937,3277,1610,5028,6543,2034110,259392,2436,877,3262,3907,66,2404
2215584,137952,2363,2554,8837,4472,2633417,187857,1763,1663,7788,2545,74,2405
11807008,1806161,12637,5035,22430,13831,5850346,1047726,4187,1680,7541,5049,173,2406
3798095,836542,9696,3223,13238,10857,3526262,584918,3843,1484,5468,3855,112,2406
3089565,852060,3689,1273,4264,7207,2127693,741663,1155,518,1830,2738,110,2406
1895611,229030,1062,1331,5909,2343,2428948,274689,775,1069,4948,1424,80,2406
5627618,1420030,7385,5956,22993,8435,3265772,1303803,2594,2225,9034,3588,123,2407
1731481,205831,1683,1076,4276,4509,2047352,269234,1112,935,3327,2613,67,2408
2163458,805739,4386,1254,5644,6445,2061255,452626,1374,445,2224,2459,138,2408
2033432,240028,3125,2435,10009,2549,2040493,254745,1839,1571,6376,1181,77,2408
8752294,2846693,13137,7362,38699,10019,4795599,1882115,4882,2702,15868,3926,149,2408
1809006,534885,1338,974,6854,1282,2129289,735112,934,879,4852,961,65,2408
14347727,4444006,20878,6716,36181,29257,6232317,2415410,5163,2013,8920,6389,265,2409
2331720,457824,3911,2000,7270,3319,2365253,410083,2123,1126,4671,2184,86,2412
3932289,1417025,6520,4061,15605,14702,2754790,905230,2689,1343,5915,5224,122,2414
2036495,405327,1519,1395,7326,3983,2021521,521404,878,886,5098,2770,78,2414
1919423,263510,3914,2730,11455,7852,2514084,274071,2220,2005,9930,3929,91,2418
2203270,260239,1307,1488,6091,2140,3094206,358149,1019,1492,5714,2773,61,2422
2195802,353005,3483,1443,4602,9408,3171900,384814,2116,866,3842,4599,77,2428
4858789,801504,7955,2466,11179,20307,3017924,535450,2443,912,4245,6921,112,2429
2386942,509985,2195,3056,11793,7165,2546064,587719,1206,2182,8883,3822,80,2429
1902568,348555,2580,2660,8971,4781,2233451,434404,1682,1493,6726,2197,87,2429
3151844,659210,4444,2059,7540,6027,2250729,399894,2007,709,2781,2533,120,2431
15470804,3041580,16430,5480,21539,14094,4366766,1046709,3280,955,4153,2442,298,2435
2603000,493790,3349,2178,7338,3661,3052327,573936,1906,1029,4317,2509,78,2436
9054695,2587946,15250,6194,22230,19619,4571221,1177190,3730,1644,5297,5018,194,2438
2999241,453786,2028,2205,10208,1980,3296798,550560,1397,1530,8450,1740,86,2438
5851499,1300556,8856,3387,12302,17989,4197006,870888,3379,1332,4876,7279,105,2438
8859331,2121884,17238,5815,17382,34083,6550713,2031200,7857,2807,7740,11335,129,2438
3181937,427118,3795,5450,25567,8398,2811568,437515,1787,2377,11438,3447,105,2439
3238304,545871,3663,1920,8990,11968,3541350,600493,1892,1053,4253,6481,88,2439
3360114,670084,4484,1845,8103,9680,2173447,511448,1372,673,3774,3872,131,2439
2558248,300977,1836,1175,4827,3210,3017585,361721,1559,731,3066,1945,96,2440
6366421,1366002,5008,3400,16612,11818,4067400,987206,2407,1719,6542,4546,165,2442
5593687,1896745,7931,3348,13789,13225,2951204,1327785,2564,1136,4274,3341,165,2442
6568572,1513601,6673,1768,4586,11328,3187430,751401,1835,472,1675,3157,156,2444
3111363,388386,3980,1296,3133,10873,2728532,277540,1752,542,1489,4051,102,2444
2823041,574253,5358,6324,32304,9524,2645874,544612,3455,4324,23424,4438,98,2447
7803697,1695295,10267,2973,9629,15176,3579121,825794,2889,790,2938,4248,162,2449
8104512,2486119,12089,3950,10354,13376,6839699,2129851,5522,1654,4327,5311,122,2455
4147466,782043,3651,924,4320,3262,3083322,713596,1412,415,2002,940,114,2455
4475594,1541573,9381,4829,23992,8553,3100471,820266,3138,1884,9488,2879,161,2458
2041651,189424,1565,2325,10000,2471,2866066,214309,839,1582,7938,1548,70,2462
1645059,521173,2321,3069,17097,2063,2263186,535928,1398,2154,12766,2580,74,2463
3423987,918811,3295,3011,13603,5045,2615023,928177,1446,1216,6269,3173,97,2463
1611013,319534,931,1531,7893,2286,1598104,338507,918,1045,5263,1764,92,2464
1790430,515017,2852,1453,7244,3150,1726844,542272,1541,849,4902,1526,96,2469
1872287,333281,1161,1314,4983,3801,1945456,465581,880,737,3395,1838,70,2473
1564108,302962,2111,1430,9190,3144,1920094,324439,1231,1212,6975,2206,70,2474
1560564,439537,560,1134,4373,912,1916294,488527,589,738,3668,572,84,2474
1906250,218329,1648,324,2525,3285,2603695,269594,1033,520,2286,1466,81,2475
1754683,382464,1680,2074,5774,2538,1911746,317961,931,1008,4620,1763,92,2477
9221074,2129128,12799,4333,14001,18831,5729095,1100156,3242,1279,4797,5286,168,2477
2919373,617041,4393,2171,8869,10023,3164321,792781,2508,1653,7414,5831,75,2479
3991284,295220,2736,1711,6407,3581,3909897,205773,1568,568,3324,1817,121,2482
2889123,765044,6840,5680,26757,6727,2539226,711169,3617,4006,17941,2457,103,2484
10863268,3235132,16066,7347,30368,15198,4488970,1577722,3333,1686,7586,4802,209,2486
2643884,840106,6613,3261,16059,12188,2333064,621465,2599,1484,6971,5800,114,2488
1880415,169092,1311,1315,5424,213,2227533,218000,612,883,4593,590,71,2495
2358118,328207,1897,1743,6804,7144,2948356,424273,1486,1110,5932,3324,73,2497
2084273,362499,3439,1148,5778,7375,1989071,419785,1873,778,3640,3001,76,2497
6998412,2066690,10170,2560,10439,27179,3668619,997324,2243,892,2484,4651,222,2499
5503691,1498092,10186,2341,5907,23099,3015500,1120742,3347,968,2608,7986,129,2499
1564712,422393,1586,918,1940,3533,2247712,564027,1117,546,1377,1896,66,2499
6434588,699037,8028,3417,14746,11852,4568590,428567,3455,1507,6138,4747,121,2500
5884854,1064744,10669,7105,29223,12104,3848957,850607,4285,2707,12130,4330,136,2501
2227867,455416,3478,1478,5604,2853,2769641,530259,1952,1105,4400,2272,86,2501
2772108,421999,2698,1282,4925,10312,2989489,529563,1565,708,3813,5845,82,2504
2335841,313159,990,1024,1759,1553,3045819,394551,805,609,1544,1166,74,2505
1863297,318783,823,2057,9957,986,2478210,432987,719,1743,8757,621,71,2507
2153685,213769,969,583,2250,581,1706961,151496,391,375,832,622,110,2511
1519730,402021,3968,1888,8055,4513,1399084,434617,2277,921,5217,2588,81,2511
3418468,479216,4336,2368,9704,5341,2405316,366573,1532,860,3841,2090,105,2513
2710335,532063,2802,570,3610,3047,2517655,667036,1494,426,2142,2318,87,2515
8305398,1840935,14938,3211,10363,17942,6093108,1115522,5136,955,2502,4930,201,2515
2424491,234132,1525,2669,13431,650,3823647,363847,1135,2499,12847,505,53,2515
2979480,670008,5238,3507,15594,4877,2554411,539537,2333,1197,6653,2002,111,2517
7322020,2449958,12442,6706,26637,8429,3866437,1607694,3975,2517,9682,3146,149,2517
1553931,275133,1806,593,3144,3125,2038419,278627,942,560,2985,1745,76,2519
1781538,328299,1558,896,2419,3698,1981610,410633,860,581,2659,2557,88,2521
1670466,223579,2901,1730,6656,10515,2485982,268489,1773,1155,4471,5159,79,2525
1682657,722793,1921,1211,4114,8383,2112420,847230,1096,605,2888,3648,81,2529
1451290,363589,3039,1260,3839,7974,1544461,341742,1560,598,3707,3587,97,2529
6888109,1449851,6090,4620,19641,8816,4737439,885679,1609,1442,7158,2096,152,2530
2114912,363184,2697,2603,7811,9984,1872068,373891,1429,1036,3432,4275,78,2531
13268696,3629251,19117,10671,39768,42288,6621930,1701871,5123,2833,12742,11171,160,2531
14550137,4576106,29500,7555,23284,58087,5806805,1857102,5791,1414,4754,11448,236,2533
4468129,875734,6264,3459,13154,7409,2492965,642339,2179,903,5233,2530,127,2535
1827267,283092,2239,1037,4745,4609,2323208,328320,1358,501,3227,2411,88,2535
1857172,271604,3462,700,6013,6791,2179970,339010,2246,739,5519,2944,80,2535
5682103,681170,6118,2268,6960,18248,4333698,514306,1935,699,2494,5652,115,2547
13053203,2860313,20338,5345,19672,28224,6260864,809103,3693,1148,4188,5986,254,2548
3705339,521239,4129,1980,9419,6013,2797445,315155,1433,852,4470,2926,121,2548
2460219,488712,4925,1730,4079,4568,2592097,508284,2920,867,2151,2126,79,2554
12147698,3861415,20397,8379,24964,31117,5397440,1447576,4238,1929,7090,9131,233,2554
2840431,499173,2867,1758,6779,5915,3798335,678413,2007,1414,5705,3704,71,2555
2143111,300363,2383,1383,5525,6427,2641716,343211,1787,853,4183,3346,77,2556
2255588,518361,5414,2357,6009,8485,2103940,469420,2235,885,3118,4012,92,2556
3034536,887488,2978,1997,8593,2621,2950117,1041777,1676,1261,4947,1937,84,2556
4938413,1716591,9152,6475,29206,7110,3619548,1360784,3697,2526,11444,3169,127,2558
1460592,354572,1761,2289,10270,2362,2017926,442307,1029,1859,9343,1903,72,2560
3143532,502597,3801,2236,9227,14255,3775281,521104,2218,1292,4312,6189,84,2565
3629436,1276651,4804,3216,13431,5139,2832842,1170346,2077,1283,5078,2049,100,2565
7034507,2025408,10273,5743,20215,15264,4204091,1513509,3859,2050,7267,4550,162,2565
7225919,1184188,10655,12600,60423,13037,3802085,647753,2777,2966,14535,3482,166,2567
1599511,408284,1415,2545,12668,2727,1275980,294724,610,1580,7822,1712,97,2567
1827406,194292,1382,648,4029,1679,2205920,244815,941,568,4081,1296,77,2569
2409505,371728,3006,999,3500,5916,2512880,416101,2652,553,1701,3244,76,2571
1916670,197522,2013,929,3807,6336,2294843,255070,1262,630,2810,3260,68,2572
3149921,893915,4054,2579,9810,11547,2346224,475835,1350,633,2566,2748,187,2574
2204311,558448,2562,2131,6741,4866,1841474,365892,1541,924,3728,1646,101,2575
2367880,286957,2964,1108,2838,5522,3030007,302386,1693,659,3181,3009,69,2577
1563823,296381,2333,4108,21470,3587,1601330,348269,1250,3139,16113,4206,66,2579
2057656,477013,2551,971,3982,8395,2076771,421606,1095,519,1629,3553,89,2579
1767857,488136,1758,890,4295,1591,2819272,696049,1654,762,3389,1022,60,2581
5771232,1240049,7774,3284,10169,19825,4179601,854751,2599,1064,3852,8076,140,2581
3519227,771779,4094,1579,4001,7175,2383304,702853,1542,589,1316,2291,103,2581
3199629,792268,3612,1469,3976,5439,2609524,629033,1828,627,2267,2255,112,2581
6507362,943089,7463,2083,5874,7561,3202620,492930,1951,709,1835,1959,167,2581
15645033,3800916,28504,8238,23760,31726,6416972,1635486,6750,2032,5242,7206,179,2581
3918738,554856,4532,4549,18922,3408,2166361,346388,1687,1434,6172,1283,114,2585
2643458,672715,3205,1681,4008,3084,2409805,604417,1268,704,2791,1738,102,2589
2706302,477094,2631,2485,9476,4200,3438482,584103,1833,1841,7543,2638,64,2590
2854448,883219,4052,2057,7288,5875,2751204,898680,2155,1357,4898,3458,96,2590
4156541,1052736,5176,2696,10404,7354,4071637,1028002,2382,1483,4977,2912,93,2590
6135357,716372,7456,2692,7620,13190,4707683,523254,3125,1077,2790,4007,137,2591
6996564,1921500,11895,3121,10022,19286,4234124,1527208,4607,1257,3388,5875,139,2591
1867525,297037,4203,1294,4370,8491,1897092,323844,2124,672,3397,4357,92,2593
4104321,875167,5134,2228,8442,7488,2627365,653129,2296,856,4886,2539,108,2593
3947162,960133,5962,2675,11473,10044,1872788,435274,1603,766,3401,2635,151,2593
3006367,983020,4455,3332,11193,6239,3178478,1135463,3522,1866,7937,3385,83,2594
2238872,629706,2742,1910,5543,10100,2482709,567839,1165,1073,3073,5106,117,2599
2887729,450494,3800,3644,16959,3910,2238016,308528,2098,1406,6739,1453,114,2599
1454746,335238,2166,745,3736,1548,1732452,423924,1465,521,2432,1281,66,2600
2501212,376741,3756,3407,14385,1631,3042257,449575,2516,2661,11471,1708,76,2601
1832621,255492,2034,1917,7739,6262,2136204,323103,1477,1345,5632,3251,75,2604
2278839,293811,2177,1556,5706,2015,3072645,327283,1149,1135,4387,967,86,2608
2272331,285137,2345,1603,7729,7356,2789325,322572,1721,1190,6287,4381,74,2608
2409744,883241,4264,3899,14440,5968,1947657,561753,1823,1291,5582,2023,128,2609
2198478,322460,3175,1308,6316,3090,2105111,324540,2160,1097,4263,1483,90,2611
2064579,841119,3015,2310,8383,783,2766846,882359,1545,1593,5518,753,75,2616
1875925,299084,3063,1443,6184,3966,1922105,337099,1703,918,4493,2748,67,2619
1625890,276284,1735,1325,3213,3696,1807321,273495,1171,749,2765,2587,93,2623
14025425,3861289,26019,5493,15525,56454,5215315,1558821,7238,1303,4389,11442,211,2625
1680995,196605,1229,1907,10010,840,2055044,247439,870,1500,7484,746,78,2629
2437580,828557,5725,11556,58316,3533,1934244,565859,1947,5187,27615,3083,105,2631
6764482,1849068,11385,52675,292199,6652,3752100,1356353,3787,22116,125833,4037,138,2631
1823650,197839,1690,2219,11283,0,2715657,244234,1126,1711,9770,1382,72,2634
1871093,444647,4420,1782,6789,9192,1938031,363872,1873,730,3550,3882,95,2635
1970661,221607,2495,1082,4534,5991,2560477,260786,1401,827,2553,3833,100,2636
2952386,1004487,5447,2527,8530,13122,2175829,630652,2603,929,3282,4267,107,2638
2193462,283184,2450,1820,7418,3156,2985217,360975,1568,1493,5608,1273,93,2642
6165771,1747263,21562,4846,10088,18840,3541236,1307691,11047,1413,3564,4985,150,2643
4303911,730037,2990,5994,33072,2764,4743315,758057,1769,4238,24172,1539,102,2645
7198379,1236511,8097,5158,21668,22269,5062103,667116,3337,1919,8428,6194,137,2645
1913304,415923,2523,1591,6936,4506,2223867,473517,1746,1179,4539,2224,82,2649
2900019,645775,2804,1851,7809,4400,2679456,762146,1233,898,3849,2457,84,2650
1862141,206732,2055,1877,10132,2660,2344356,262696,1516,1630,9440,1616,86,2650
1673770,518862,1496,1479,5014,1320,1993091,601310,860,941,2790,1277,74,2651
3884735,540757,4852,2084,6616,5380,3923332,678393,2941,1349,5410,3048,89,2651
2644442,528305,3283,942,5130,9349,2344483,550440,2093,557,2910,4539,84,2652
1944515,302782,2483,2693,11115,7999,2361876,384025,1548,1843,8362,4790,79,2657
2622162,188456,2870,1114,3445,4167,3427192,217467,1645,776,2773,1738,80,2662
2558176,418104,3432,1504,5822,6668,2491911,251219,1626,610,1917,2748,108,2662
2197034,378479,1800,1633,6619,2440,2438747,430382,1531,865,3305,1219,95,2663
2607612,535632,4201,1259,5293,5327,2368462,568946,2560,574,2231,2790,92,2666
1978574,214084,1014,519,3620,1660,2633724,288512,855,693,2694,1168,70,2666
1827680,309054,2898,1202,1572,3449,2436354,373314,1783,540,908,1449,71,2669
6568450,1624202,7441,2529,5898,16198,4918879,894113,2829,666,1638,5763,122,2669
4486827,834005,5097,2112,4653,13224,2669208,674118,1767,720,1568,4126,134,2669
3602423,697906,4159,1460,4008,7122,2931880,610179,2082,528,1905,2629,92,2669
5387327,905373,3459,3207,19146,3992,4710042,931847,2301,1919,10442,1896,91,2671
2032993,424047,2658,1810,6022,4735,2692542,396158,1569,1174,4162,2575,85,2674
9515488,1830572,12487,8461,31760,21799,5742600,1201163,4671,2903,10716,6738,148,2674
1794067,264232,2574,1568,6138,2087,2263067,279095,1511,1065,4014,1656,64,2675
4461779,1030134,6323,2840,10233,7934,4430289,1083228,3463,1744,6420,3145,92,2685
2200231,444493,3072,3043,12372,9657,2761109,408224,1871,2063,9228,4552,103,2685
3182276,488881,4497,1811,6319,12682,2270765,435529,1939,780,3243,4749,87,2685
4111876,762041,6404,3615,19199,13767,2415664,622790,2557,1389,7370,6360,126,2687
4326916,975908,4043,2038,8306,5539,3150046,775968,1408,776,3075,1665,139,2691
1971929,297927,2007,1292,4301,2309,2956337,278611,1260,770,3299,2031,77,2692
2792725,561070,4048,2261,8409,6028,2981302,554420,3141,1369,6207,3445,89,2692
2819420,809961,5992,8818,46176,12800,2104676,624951,2492,4392,26017,5501,99,2694
5380929,1192819,6195,7546,34109,13752,4710018,1153107,2856,3630,16930,6700,106,2694
2662451,176346,2734,2058,6414,1947,3132832,223359,1805,1142,4561,1274,77,2695
1983467,308634,1612,1415,3044,3896,2027644,316469,989,543,1930,1462,100,2698
12915813,4364646,17685,6230,16503,31828,6927903,2593894,6452,1919,5116,7341,171,2698
12832823,2189340,15522,4956,17032,36452,8440158,1513391,6007,1885,7303,13233,132,2698
3810634,1244018,4808,2139,5921,12991,3216195,1227869,2242,1147,2921,6606,87,2698
1748452,168715,2007,1211,8683,8311,2035517,217387,1063,1317,7085,3879,73,2699
4085401,546042,4539,1814,6231,8541,4732775,601764,2970,1570,4280,5180,90,2699
