FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
11804200,2787816,50024,4433,3574,70493,5768848,1586321,10837,1121,1109,17750,167,2890
3571116,578140,15059,1890,3710,23986,3481169,584916,8053,981,2073,9959,90,2894
1633491,262148,2112,217,282,1732,2588075,398932,1939,174,244,1130,69,2894
2074705,666081,7926,1336,676,11909,1920712,734031,4220,497,593,5724,88,2896
3384454,1263065,11352,1748,1830,8578,3368318,1191819,6475,740,1340,4020,85,2898
5045286,1170716,18526,2094,926,54368,4632112,1094404,10598,1121,669,23778,99,2903
1610701,220928,5053,507,558,10043,1759828,249462,3679,337,555,5575,72,2904
2734367,1145922,11474,1862,1812,4693,2774076,1259312,6995,1015,1715,2349,87,2904
4056430,610410,11192,1016,0,422170,4377301,610657,7616,646,551,191507,100,2905
4307557,1447558,14225,1611,1056,18864,3616409,1675438,6853,956,1045,6390,91,2909
2050470,600041,8858,935,848,11669,2156598,696613,5058,573,817,5959,78,2916
5271522,677981,144502,9767,1240,356971,4451765,640789,84529,5440,1772,156932,108,2920
2185410,676581,11462,1243,1474,8612,1825084,547159,4494,578,821,3193,93,2920
1748735,135959,2571,423,117,4522,2662622,165792,1707,243,158,2639,65,2923
2206656,636388,11438,1085,1634,8389,1790952,402395,5068,586,759,2737,122,2926
2069088,256201,9415,908,549,18468,2495387,279916,5930,605,301,9065,72,2926
2144742,385170,43179,3461,0,189896,2090721,478938,30489,2139,631,96984,74,2928
5644781,1015828,22538,2036,986,13080,3758296,813372,8658,810,424,4376,115,2931
2076493,219643,7366,925,729,5413,2572317,276527,5762,611,714,2690,71,2932
1712789,169832,1894,349,787,3362,2701060,240934,1594,303,465,2045,64,2934
2971699,582160,17124,1472,1527,18374,1882459,354500,5419,622,810,5029,129,2934
6190274,1075193,22326,2136,1469,61058,3553155,600144,7415,720,649,19627,146,2934
2849924,1178902,13767,1533,661,10275,2067339,796322,4319,665,541,2689,158,2934
3333350,626036,8222,999,587,18301,2850988,569495,4192,502,440,7541,94,2934
2007845,203261,4996,652,605,7827,2556790,270076,4012,509,856,4639,72,2935
5506724,1366318,222651,14839,0,2490718,3375778,1327538,86717,5296,446,862231,120,2937
2357193,335506,6859,860,1015,7365,1892171,338086,4170,427,461,3226,101,2938
7013810,1187085,23239,2013,1578,27860,4677936,957227,8080,755,729,7757,140,2942
1656407,321622,7955,313,439,18193,1500351,307516,4562,214,560,9332,97,2942
4303284,577266,5612,1034,1408,11531,3247709,353213,2915,452,1013,4984,119,2944
1588032,348533,7339,1086,705,5994,2284958,465906,5856,695,1047,2101,69,2945
13050429,2745816,66020,6319,4409,145905,5463149,1323438,17567,1565,1714,35859,164,2945
2117682,359239,3765,658,777,8782,2371268,445683,2867,458,761,4650,77,2946
1948593,229725,4682,741,405,995,2509322,276241,3229,321,276,782,82,2949
5425187,1436500,18561,1414,1469,16547,3554406,901477,5545,534,843,4462,133,2953
10180715,2331185,39816,3929,642,77232,4861688,1103845,9123,1042,518,19651,185,2954
5406203,1432408,20271,2364,2443,37581,2996899,751830,5731,571,701,10343,148,2954
2123324,468496,13904,1006,0,192989,1545896,392283,7183,678,753,69625,127,2957
7733623,1807323,35876,5624,10569,84032,4437675,1471513,13416,1833,4544,35664,130,2958
8046447,3223495,190953,15590,7690,1029121,5427047,2841159,132459,8993,4345,430847,116,2958
3484647,501307,22142,2238,0,64573,3494559,428677,13443,1114,140,33494,87,2958
1789308,462058,5531,1301,1283,4279,2008312,507040,4343,678,873,1663,99,2958
3985901,619508,78886,5322,0,586895,3217759,582039,49536,3404,1859,218965,108,2959
3110653,512959,17800,2574,0,1010674,2266178,400516,8101,927,1720,396865,113,2960
4672094,1264675,22456,3097,1021,31919,2741670,705906,7534,938,644,9009,160,2962
9662523,1904270,179954,12432,0,1078296,3164229,758150,109144,6914,2090,360933,240,2963
2453021,519932,129170,8981,0,719557,1708354,398231,91828,5823,1414,301865,110,2963
2913785,586392,16475,1576,1005,7656,3114829,598877,10334,974,523,3543,80,2963
13384248,4415535,227721,16675,0,2473087,6488896,2166896,141487,9579,2557,934168,197,2964
3333513,809558,6638,1105,0,2767,2513207,645744,2629,353,296,1371,109,2964
8348833,1854943,213474,14324,0,1486091,4982002,1145754,127634,8315,2028,603944,148,2966
1685462,232176,8571,604,605,15693,2031903,275866,5072,579,371,6563,76,2966
2855871,425956,9164,702,861,3702,3331106,481918,5817,493,459,2540,92,2966
3794063,941117,138254,9499,0,1755641,2593705,730818,79935,5514,1677,769094,116,2967
3919159,989946,18346,1900,1687,29599,2975859,853562,7332,1069,640,10008,102,2968
6794661,1515708,12407,2157,3570,204638,5406165,1161302,4459,870,2040,76593,105,2969
3598461,964619,19145,2067,0,878517,2497591,809654,6832,808,1644,525101,114,2969
7031330,2089636,68684,6324,6348,157826,4344572,1535160,36667,2742,2829,74900,120,2969
1611324,472167,6467,1201,1123,3762,1395335,343628,2723,397,811,1860,81,2975
7071161,1209986,147297,11396,0,2963758,5913132,1316442,91659,5795,4228,1227351,141,2976
1798992,239860,2784,0,404,2920,2369983,330961,1832,98,256,2771,70,2976
2294965,518752,7537,1344,587,2493,2308821,475033,3778,449,409,1453,110,2977
3029057,763418,14508,1430,1268,64556,2834182,692701,7191,634,918,25881,91,2978
3744967,530630,8149,1079,858,11506,2500856,416062,3224,377,516,4938,142,2978
2393904,227574,2667,252,626,4828,3156044,324763,1969,264,400,3042,74,2978
2031233,440593,4429,323,545,8631,1944238,524814,3200,284,489,4318,79,2978
2954254,863169,16664,1601,2281,16101,3322995,859925,6797,853,1787,6367,98,2978
2593437,647043,7082,1613,1796,1292,3300984,708878,4615,991,1046,1078,89,2980
3634718,920165,170354,12240,0,894375,3209032,820984,137463,9145,2792,347720,114,2980
5912142,1832047,22101,3187,2994,43096,3821656,1090878,6634,842,1613,12951,132,2980
7253048,1714285,34295,3761,1496,27109,4195257,930423,10318,1052,706,7349,147,2981
2368999,532990,7047,823,261,6499,1809683,449855,3414,410,270,3168,92,2982
3551754,772098,19390,1743,1569,41007,2992729,758600,10820,868,713,19025,92,2991
6450388,2352231,26218,3578,1345,23273,4095683,1893135,8468,964,618,6541,130,2992
2070492,325267,1624,873,576,7550,2997392,484691,1632,508,379,5316,63,2992
13523413,2787343,63154,6668,0,867304,6804346,1524234,14559,1503,685,329296,180,2992
4533896,864666,13990,1578,1521,36839,5344681,1147961,9632,1026,893,18983,63,2992
1943360,408887,6695,1795,784,7591,1502917,352809,2888,482,400,3434,151,2995
2269691,626979,10750,1491,873,5176,2196003,623542,4908,732,381,2798,79,2997
1759774,487529,4982,728,414,2546,2144103,614635,3282,386,488,977,82,2998
2615859,355579,9551,564,0,139146,2761793,410796,6544,518,517,71623,83,3001
3617120,559277,15028,1449,0,720264,2222993,440594,5932,579,1154,210088,124,3002
5682447,953779,12159,1003,623,34709,4723746,749868,5876,659,470,9375,126,3002
4979571,1202452,223979,15065,0,1612056,3451690,830054,177934,11676,2699,691149,117,3002
2458241,315557,3382,565,224,2564,3417774,424631,2474,303,567,1093,74,3002
1639563,295637,3612,658,629,2511,2213226,386782,3001,406,485,1676,82,3004
3042424,917269,11222,835,718,17448,2303468,805647,4824,353,348,6410,108,3004
3334497,698444,12239,971,1518,24694,3679051,842164,7345,608,944,10569,94,3007
4369273,754792,11507,1246,1299,22029,3735210,736090,6212,588,743,10782,103,3007
1652860,410895,4775,633,321,856,2119721,517695,3829,346,156,806,68,3008
2037597,596775,15258,1478,1337,21930,1529506,447784,6003,507,832,6171,104,3009
1767254,286065,63942,4514,2438,183995,1576392,300469,38905,2680,2398,106316,87,3010
1996345,243290,7744,287,248,6941,2588531,252241,4372,319,277,2913,73,3010
4184323,581622,31896,2271,0,347100,2562920,372049,14596,1325,396,150444,117,3010
7586290,1073860,25132,2115,0,567625,4204435,589865,7570,698,649,172663,129,3010
6024230,2088456,21006,1653,1212,19693,3673455,1324436,6793,544,611,5252,131,3010
10945765,2380873,53058,4724,2497,109795,5377584,1157180,11045,1199,905,24775,163,3010
2254992,358731,5361,938,3382,5367,3176757,472448,4178,881,2586,3033,79,3010
3408550,723321,10802,1800,6378,7478,3148885,539307,6569,1170,4388,2992,111,3010
15194248,4128076,59169,5183,3877,56579,9499719,2660818,18987,1746,1541,16184,154,3015
2069553,399919,8090,1011,0,145576,2526107,431864,5044,607,600,67149,88,3023
1694905,161871,5553,895,426,9118,2208479,193154,3869,498,324,5005,69,3023
7283841,1619736,171853,12562,0,1862765,4591369,1321570,116240,7751,3426,791395,115,3024
1885700,275081,2063,485,280,3842,1931199,296367,1425,225,296,2317,84,3025
1988670,351330,6192,529,968,4303,2360774,402794,4308,394,593,2250,66,3029
6838634,1760901,212530,15385,0,2193022,4603097,1095521,170193,11401,1365,979051,122,3033
11514694,2004205,306124,21146,0,1908765,7594886,1498828,226708,15263,4846,694946,157,3033
1548291,425925,3943,773,1133,188,420568,133143,719,284,542,376,275,3033
2115949,185964,6720,739,282,41750,2788883,257210,5486,423,482,22608,81,3034
2093000,357832,41594,2811,0,140861,2937073,437211,29615,2027,487,72197,79,3035
4650093,803783,121059,8962,0,2447533,2766875,517043,96039,6686,826,1043642,125,3035
8904270,2507957,284042,18911,0,1049854,5124781,1570782,189309,12442,1858,267101,159,3035
1748256,306901,7100,1394,2966,21417,1921206,378624,4904,725,2752,9815,74,3037
9502295,2580351,54669,5599,0,651541,5918634,1527198,16801,1571,562,191613,175,3038
2893707,633404,64492,4832,0,602509,2459444,529353,47110,3051,1629,312078,95,3039
9114339,2573897,48003,5409,0,1081869,6084805,1475422,17642,2020,1185,400974,136,3040
3034104,883547,92787,6661,1934,544097,3501387,899715,59161,4140,2162,261110,81,3042
1488805,330743,4281,617,898,1327,1709420,402531,3091,402,920,901,75,3043
2251589,661732,12266,1410,896,6194,1961639,504668,5489,596,630,2122,101,3043
1554248,425324,2730,467,1499,2713,2062978,607743,2232,411,1034,1745,82,3046
3583497,1772047,21121,6974,9606,11128,1564977,799782,3963,1491,1942,3080,183,3047
6271569,1473952,33231,3242,1145,12853,3638690,951499,9406,869,791,3588,132,3049
1717006,384022,5426,509,655,4547,1579460,342006,3050,210,488,1904,83,3050
1534406,306463,2260,651,1012,3967,1888054,340015,1339,338,732,2326,89,3051
2893283,890137,22989,1965,956,15322,3308735,684590,14304,998,552,7305,120,3052
3619065,442882,12753,1072,2052,20954,4309085,529028,8608,823,1080,9489,83,3053
1635494,315997,2643,615,826,1932,1868447,346239,1599,406,351,1298,85,3055
6009837,897159,192113,11605,0,525641,3129776,439891,162555,9663,592,199698,174,3055
2818600,1042607,193933,12767,0,1649484,2390517,837319,138860,8478,557,619603,128,3057
1920997,258701,4961,471,685,6216,2105661,321090,2897,318,384,2663,82,3057
3129763,733497,12550,1962,3852,45668,2540509,689199,5468,764,2290,20870,89,3058
1838482,483814,1687,603,1984,1516,1748907,421629,1073,343,1198,826,83,3059
1668390,238635,3768,734,1315,5896,2139793,317980,3105,576,1002,3592,76,3059
8318842,1936518,178304,11297,1265,235283,4750545,1553665,92712,5626,1818,104354,127,3061
8929880,2862733,145459,12879,13853,117676,6032621,2157029,78823,6008,5352,54577,136,3062
2774862,515527,7346,1134,123,62991,3046803,555642,4851,616,367,33784,67,3064
2007984,280431,4721,631,2570,3995,2313463,385958,3267,539,1838,2057,77,3066
2514881,562911,7707,1041,1217,20638,3296077,665836,5082,728,1378,9920,75,3067
2008245,283023,5083,912,680,5111,2643388,372340,3470,534,729,2764,74,3068
7303248,2056147,26744,2091,2307,77226,4469825,1695822,9650,814,1132,35141,110,3068
1736876,140647,4007,793,1002,20860,2072848,185656,2517,361,478,9975,68,3069
2145709,522390,10733,1473,0,305776,2089357,410602,4938,726,46,147626,89,3070
3714920,584008,215996,13546,0,497395,2604382,533618,162940,10298,982,227181,94,3071
12495597,3752445,299258,20125,0,4241474,6943644,1837120,165749,10818,3686,1372206,179,3071
7738433,2295269,321727,22701,0,2713215,4314931,1562340,154263,10451,588,885565,136,3071
1995342,229587,6164,520,216,2934,2445129,290366,5110,392,167,1407,73,3075
2258008,296156,39834,2720,0,181955,2458195,324057,26022,1736,64,109105,79,3076
4533872,1396809,18908,1961,1693,20997,4640564,1515043,10991,1185,965,8384,103,3077
2511046,390883,124497,8637,0,1744342,2913520,384816,76249,5368,1529,713921,107,3078
2068082,648816,4847,468,727,4388,2380359,799837,3155,291,622,2454,85,3084
5801317,1161739,26941,3217,1334,57292,4677766,809377,13973,1248,971,23595,146,3089
1794122,386747,2091,461,0,6540,2084304,498151,1661,288,97,2765,78,3090
2711671,677334,15449,1655,826,11633,2837168,660624,8222,876,373,5012,107,3094
4536319,622154,13956,1228,967,29020,3491216,525795,6973,524,704,12727,92,3094
10530826,2461164,28668,3613,2165,24336,5100850,1455000,6653,1022,787,6555,149,3094
1703193,226364,6466,1365,3527,116894,2017661,298911,4167,969,2469,57537,77,3094
1547041,248076,3490,137,267,1326,2416316,355218,2677,233,394,1207,66,3096
9059826,1773830,31215,3436,1102,93925,5064355,990292,11761,1281,1014,34843,163,3096
4741379,964480,24173,1891,1874,35226,3540829,881739,12317,903,958,15190,108,3102
12940223,3419221,34521,5012,4771,25026,7797644,2535580,10343,1427,1953,6824,146,3107
2789915,995592,13973,1517,1484,22968,2355089,742117,4654,626,777,7524,117,3109
4965271,1253762,27156,2936,2360,183810,3390859,898811,11187,1150,1427,90329,132,3109
2265921,491844,9283,892,435,83317,2528290,538257,5696,635,481,70651,86,3109
1881133,483145,6138,902,971,5709,2049559,509409,3278,348,360,2653,83,3111
2040130,92642,3289,245,308,1545,2413211,121532,2602,322,471,978,71,3113
3577358,498607,9273,1317,943,1788,3992550,504140,4984,641,737,784,89,3114
3436359,676266,7985,748,430,2729,2664650,470509,3941,345,595,1377,101,3115
1689467,211193,2094,512,0,1417,2311129,282317,1303,306,177,1043,71,3117
1810534,115419,525,330,499,2758,2268517,147356,552,113,259,1229,74,3117
2557030,408276,6036,432,1156,3241,2618141,454298,3196,425,747,1323,94,3119
3399958,896664,10956,1695,3053,17071,3503274,809282,5466,800,855,5476,123,3119
1766996,307153,8754,754,129,7081,1888082,332213,5589,424,169,2646,78,3122
1943888,716326,6671,662,1345,3596,2662429,979969,4801,282,660,2003,79,3124
13873835,2305542,205402,14598,0,1232875,5876383,1131896,147139,9781,747,247917,158,3125
2500222,327401,13393,1578,0,1383643,2527596,325195,7867,1006,0,642901,90,3126
1908775,668616,9167,850,862,19308,1810479,777042,5063,513,511,7915,89,3127
2081975,152810,4634,362,767,14335,2599964,201940,3815,401,524,8414,69,3128
2009035,246681,3301,20,930,5857,2346541,294135,2418,234,472,3137,81,3133
6302284,1379824,22323,4117,5299,1205983,4958804,956617,9060,2130,5250,348574,115,3143
3301990,548420,8805,359,420,19104,2866159,366354,3714,270,720,5982,117,3145
6356488,1159613,19903,2251,3295,20834,3551749,756632,6982,615,1239,5449,137,3145
1838573,800532,3360,699,1223,3212,2453393,1046973,2107,573,1108,2129,72,3146
7601413,2155288,28785,4072,3405,61128,3719572,1151711,8371,1437,2098,20460,153,3150
4764250,977483,14929,1623,0,266078,2781897,867737,4727,594,583,117081,134,3154
1664493,682367,8273,720,1228,3812,2041481,767732,4826,439,589,2160,77,3155
5961826,1506090,13435,2286,1444,11247,5254561,1341172,6241,1059,678,3483,112,3159
8243321,1616748,263416,18116,0,3709306,5443515,932618,127878,8044,1118,1283200,151,3160
2374029,331611,136263,9755,2321,197145,2703220,324707,110275,7457,2201,86351,97,3161
1614145,274528,2527,723,2519,1669,1673483,268100,1951,599,2012,590,88,3161
1890880,179483,4709,235,1819,8856,2458553,219731,4119,248,941,4746,75,3162
1872036,218787,3193,768,0,88409,2169958,278590,2509,297,361,47310,74,3162
4902329,1281491,18693,2940,3957,48945,4050947,1115648,9066,1464,1980,20785,104,3166
3022873,678763,8628,880,2097,8933,3446521,788857,4596,517,1529,4696,73,3166
7431630,1874464,130792,10418,3189,720077,5838567,1139485,101539,7202,2433,267382,121,3166
10160421,2322946,41257,4594,0,1301228,5790946,1440579,11165,1214,847,430556,161,3168
1477984,391146,13973,1282,185,80633,1541272,255078,4637,534,528,33558,98,3169
2714635,495710,8900,1076,0,267866,3016556,491215,4674,603,1043,127618,101,3170
1587484,338955,2338,779,1599,1955,2377082,496421,2163,366,1065,1244,68,3170
4968649,654605,11979,1141,401,19554,4312173,534224,4980,474,479,8505,106,3170
2441154,684506,5229,1085,2657,6852,3309682,1020121,4508,825,1701,4641,66,3172
2883373,543972,10237,855,1028,5479,2484970,497874,4030,584,667,2206,104,3173
14363539,3115315,211049,15486,4174,460857,5055146,1241671,69309,4890,2117,140068,181,3173
14922816,4428289,68091,6937,0,545308,7766719,2727238,18892,1915,1080,214549,159,3173
1901791,148390,3181,626,837,6646,2511800,194949,2177,306,517,3807,70,3175
5299851,730753,15219,1234,1397,44001,5545702,825098,8841,753,661,17232,98,3177
1677100,231426,1242,655,1011,4404,1864528,262176,1406,279,409,1962,93,3177
6421192,2305980,32662,2672,0,1063614,2977875,1118857,8715,831,1566,547678,186,3177
2050057,468085,2982,474,2144,5068,1988394,523178,1873,286,1118,2657,74,3180
2291075,693169,7292,1008,2135,19331,2325064,895784,4969,674,1130,9496,76,3180
5070004,959550,16751,1695,1536,19927,3735952,755266,9436,888,747,8373,110,3182
2782498,362854,8656,1156,514,31304,3813808,415886,4967,587,229,13254,75,3182
12003054,2306992,54811,5281,1812,218537,5425484,956469,12142,1322,1596,45228,158,3182
12498848,3963808,395915,26978,0,4925822,5714859,1925498,267032,16917,5482,1628900,153,3182
1778802,349170,4031,1002,1043,6108,2438742,455540,2404,398,444,2937,92,3184
2955556,601593,10642,1330,1173,28592,2426630,562459,4994,581,801,11903,95,3188
4359116,1598202,14721,1733,2494,16204,2070564,1223897,4833,560,921,3985,142,3188
3786512,967085,19177,1381,0,615723,2927528,763669,7194,645,983,276763,115,3194
1550269,341795,10084,886,683,16164,1634678,426843,6721,561,266,8011,86,3194
3635467,582856,5349,842,527,12232,2760130,515641,2181,313,313,5083,97,3194
11442343,4093167,184087,14006,4886,182731,6345273,2637543,116660,7800,1625,72421,137,3196
3240978,475784,10840,922,1678,18899,2429894,343505,4679,509,1057,7133,107,3198
15533429,3442847,89693,9107,1076,682371,6567562,1439558,20549,2153,917,247675,215,3200
11192218,3221073,115658,8740,0,1397677,4934888,1202489,59916,3762,962,487487,169,3200
7658440,1308496,21393,1846,811,14689,5713065,1195875,7697,665,492,4812,124,3205
1809857,630061,7804,838,1205,3338,1976078,778306,5629,691,618,1753,82,3206
2284165,634207,6727,568,463,9807,1894420,566856,3415,408,390,3333,144,3207
1989504,220281,5743,710,1121,6002,2370810,259274,4072,352,667,3088,74,3208
2418481,410237,3543,594,2510,2863,2516216,515832,2510,443,1680,1525,83,3208
6854318,2136030,27045,3422,3811,43324,2885271,1443280,9437,1007,1450,10763,180,3209
14025698,4324322,587503,39404,782,1321737,4991810,1581443,171728,11196,1820,261406,255,3210
3606814,914155,19261,2181,1023,13881,2367577,743468,9192,953,424,4835,110,3212
3652355,816328,12062,1163,229,4995,4009178,990667,7180,706,493,2328,88,3213
1710408,674144,5059,713,1318,2945,2063900,659030,3578,457,653,1298,86,3214
2545109,769374,14798,1946,1358,20027,1649594,379793,6242,654,400,6832,143,3214
2400662,334393,4716,152,877,9140,2852552,409088,2633,322,569,4475,77,3218
1975263,527650,7656,1531,2784,6362,2215925,493078,4004,784,1733,2740,85,3218
7691794,2782123,31714,3484,2390,37628,6717142,2055192,12140,1236,1255,11809,164,3218
2854132,341501,8093,1684,859,5477,1991353,213913,3673,442,592,1373,125,3220
3523668,683209,17803,1369,0,1198374,2777752,507575,6495,502,1408,357374,119,3223
2604997,852021,222397,14207,440,363849,2606860,908190,150499,9425,1215,159721,79,3224
1710121,694982,5441,1273,5071,12277,2051026,733895,2644,513,2778,4097,111,3225
2699079,348704,9692,26,555,45185,1757658,232366,5209,293,976,17839,100,3226
7277966,2113044,288437,19233,0,3269368,3695483,1155707,205981,13327,467,1086818,155,3228
2558777,572713,216565,14001,142,552080,2732918,635801,184218,11507,1886,238694,91,3228
9528074,2775965,31947,3194,2412,42214,3769550,1110219,9216,881,1106,7522,218,3229
2129160,626933,2784,568,832,4101,2806593,677439,1857,286,340,2240,72,3230
1804876,358850,8865,1405,558,21989,1877601,401566,6123,605,391,9725,83,3233
2199522,290969,6383,689,792,2676,2316076,311161,3698,391,524,1782,93,3235
4033505,416046,7052,819,1418,10434,3002332,326569,3179,341,752,4165,97,3237
1990783,207640,3140,913,413,2535,2758216,264521,2169,364,526,1345,75,3237
4944201,1258956,242889,17347,0,2234711,4790725,1048932,166493,11217,1744,921224,100,3237
1730285,356471,6145,37,1541,8603,2026007,361084,3924,207,708,4090,93,3238
4542506,1004120,18499,2445,2472,22945,3315627,701378,6443,836,1321,8337,116,3239
13851332,3823428,310253,22942,0,5026398,4607728,1831779,179761,12372,7147,1660610,281,3243
5005402,1038989,6297,1346,1618,7775,5183177,1199327,3477,696,949,4154,92,3244
2542546,683254,11794,1618,1095,59659,2263780,758980,5987,822,1056,26370,93,3247
1539078,299772,7755,886,399,12283,1817474,366486,5024,479,249,6333,71,3249
2612782,578578,8928,1233,351,6822,2429809,669010,4884,557,308,3610,87,3249
10445260,1828800,219961,16019,0,447025,6252773,1130520,132088,8669,804,152500,135,3249
13272859,4325264,237481,18050,0,2590269,5476890,1694052,136972,8943,3127,834213,196,3249
2352228,352961,8067,1003,329,3963,2363585,391270,4915,565,423,1899,82,3253
2698582,383701,8401,844,1594,3821,2293015,321425,3381,477,603,1532,97,3254
2763370,677383,6771,976,868,43462,3061992,736688,4647,567,668,20654,92,3254
7534920,1761150,32250,2440,1763,68121,6129517,1562267,14075,1212,905,23560,121,3255
12323299,3919681,421623,28527,0,2220033,4450293,1286680,130480,8564,2345,571345,218,3257
11604627,2543908,143072,10768,0,643827,4985768,1261664,55714,3852,1361,219698,192,3257
4984361,1771116,24967,2862,1821,147711,2879119,1069381,8785,795,1167,57583,130,3259
1870329,289204,3771,718,704,4450,2249377,356261,2794,549,605,2543,91,3259
2374504,383204,5896,140,283,2362,3218952,458674,4382,245,586,1265,87,3260
1717667,320578,5759,0,799,7976,2446575,436178,3748,310,757,3569,72,3260
1882255,324473,7529,768,166,61490,1938092,360840,4251,511,593,26691,94,3261
1514922,257445,6243,1169,701,15556,1950401,304355,4876,509,604,7246,86,3263
5996905,1418104,121598,8849,671,172087,3521075,951356,82800,5488,1101,76628,131,3265
7773582,1915883,64905,5975,0,1019848,4979316,1316131,30485,2461,329,442313,129,3265
2014133,307845,2106,433,367,1082,2830386,447093,1879,288,293,829,65,3267
5471792,2053436,22547,3552,1461,118718,4000804,1241948,8504,1031,718,48663,160,3277
2137722,268321,4694,588,29,16202,2407252,293680,2878,260,312,10175,92,3279
2953793,509877,2927,417,942,764,2458516,557880,1597,303,479,495,97,3281
12777487,2925121,221291,16507,0,3439745,6035101,1834083,139989,9691,3486,1343598,182,3284
1895990,154549,8299,980,0,98037,2491276,181136,5126,405,320,47975,77,3284
2217997,458720,6736,523,554,8295,2536246,492558,4154,412,530,4731,69,3286
5203703,755707,18645,1633,1589,5725,3173761,452557,6312,749,698,1619,141,3287
5099849,872888,15806,2218,0,447764,2996165,457045,4354,613,453,192704,147,3287
3066969,598435,11725,1047,1511,11086,3010877,611047,5869,503,1053,4908,87,3287
9590533,2166745,41604,4061,2056,36705,4510022,1038100,10098,950,836,8474,162,3292
2082728,233254,9800,1476,884,4809,2654121,242854,5477,735,720,2462,88,3293
3063931,282380,4694,771,1453,11288,2299279,237670,2179,311,956,4243,109,3293
1991990,167712,3257,526,551,1902,2700726,219557,2051,211,369,1485,68,3299
2249101,662312,8075,913,826,6277,2323723,791290,5760,600,865,3186,82,3302
10568188,1973244,25064,5086,14927,12151,7321788,1468049,8088,1563,4412,3109,145,3304
4808032,1390547,24006,2978,564,40073,2457954,766721,5554,661,675,8646,168,3305
1945348,276227,8333,835,86,6933,1897427,287132,4604,448,211,3139,82,3307
3335458,1254211,236869,15345,0,2028037,2159385,737164,183956,11838,1480,715621,152,3307
5438745,522043,23407,2554,0,726806,3856386,475540,10774,1208,1135,206419,106,3309
12459151,3604568,61730,7740,13829,223533,7915708,2469469,19704,2370,5523,71117,128,3312
12810590,3038341,192719,13180,2137,1367705,6951334,1389447,138002,8982,2594,571668,170,3313
1846637,357226,4640,684,576,24516,2114280,439490,2806,292,361,12783,87,3313
12477165,3300760,60320,6480,0,1672496,6499579,2066365,17351,1856,1206,446372,206,3314
3006369,348815,15315,1523,842,29879,2689403,315325,6478,678,714,12981,81,3314
5067169,730262,9448,1379,1089,5293,3564414,483741,3479,397,567,2324,122,3316
11664283,2903146,216074,15124,392,562195,5185246,1085195,104357,7212,1120,214809,193,3317
10542949,2510115,49387,5310,993,163708,6488155,1713866,18028,1965,1366,68470,122,3317
1764886,257390,6871,1222,1922,27135,2445730,262309,4115,540,930,13313,78,3318
7208356,1263753,24768,1912,2178,31298,7286236,1053944,13066,1040,1200,11686,106,3320
2535773,283133,86497,5780,0,777964,3274381,360251,77760,5180,1328,394552,91,3322
2411564,319802,23776,1917,302,246975,2438423,397645,19063,1216,755,140998,84,3326
2335217,506620,9551,1328,986,15796,2395950,584266,5942,860,864,6808,77,3326
1499185,341647,5849,1099,1402,10796,1758258,441890,4138,560,830,6168,76,3326
3109934,404470,177689,12213,0,306567,3277289,430483,150716,10085,832,137196,74,3327
6451821,1970236,25511,2231,1164,30722,4138826,1646661,10811,1077,861,12662,131,3329
2556091,403459,8490,488,468,12482,2512129,358069,4365,343,313,4266,130,3330
9953559,4116333,50553,4259,3116,40575,7273904,2561890,17199,1652,1305,12903,141,3330
6855600,1801927,47242,4822,1436,321623,4822918,1189616,19260,1999,1240,128747,132,3331
1718867,623342,6961,851,654,1084,1376844,592356,3301,426,432,624,92,3332
3821765,836764,7558,802,983,7182,3207870,721689,4170,349,488,2280,98,3338
2686260,718767,8479,1264,961,9592,2882677,661191,4226,440,686,4587,86,3339
4961804,809232,13806,1517,1167,20292,5463580,894060,8224,806,967,8198,90,3341
7497554,1087107,16346,1531,2396,30880,3764886,525981,5489,588,941,9364,186,3346
3558504,622937,6392,1115,1089,18248,3612888,659402,3336,575,670,8155,89,3349
2195445,282478,7229,607,551,3977,2436713,328585,4423,387,642,1932,92,3357
1791153,223121,2749,213,427,1528,2181357,299558,2166,242,250,980,71,3358
2413139,394944,6339,976,937,29029,2401038,365584,3044,518,556,12184,91,3362
6517044,1212311,17913,2200,1149,8311,5780409,1066725,9553,1021,971,2923,104,3363
1929626,390793,9680,1034,686,13320,2182882,451226,5308,578,399,5679,85,3363
2485123,502408,8664,1061,1580,10028,2335602,603863,4753,482,875,4080,82,3370
2672061,562774,7116,520,445,10790,3171941,724016,4932,563,294,5717,82,3374
1551334,246955,1893,298,2088,749,1848626,268343,972,387,1297,694,77,3374
3903621,735658,7143,1177,510,6855,2464175,460441,2076,337,640,1809,157,3375
2155062,385104,99703,7325,0,899546,2363444,444545,70737,5013,197,420497,74,3376
2581019,833640,16821,1695,873,82294,1652760,536002,6106,557,603,28553,118,3383
5437124,590139,15981,2754,6013,43003,3232384,280781,5200,820,2322,12782,142,3385
1739742,211173,3361,295,449,5844,2157798,284772,2029,251,274,2447,84,3385
9194841,2700101,310067,21045,0,1259363,5142312,1363343,174533,11208,1364,454405,264,3386
2670598,1246031,60015,5236,0,997333,2183872,1023857,27869,1874,1444,388942,118,3387
2884752,577387,17635,1250,29,110026,3105216,580161,10086,715,996,52575,77,3388
2892362,295669,133766,9677,560,329693,3649098,362499,94399,6422,1431,157242,89,3390
